video_id,premise,hypothesis,pair_type
trial_lie_017,And I had written out all my suicide letters.,I sent my note.,windowed_5
trial_lie_017,And I had written out all my suicide letters.,I sent them all in and enveloped my grandmother's.,windowed_5
trial_lie_017,And I had written out all my suicide letters.,"Do not open until November 10, 2008.",windowed_5
trial_lie_017,And I had written out all my suicide letters.,I was hoping to be dead by then.,windowed_5
trial_lie_017,And I had written out all my suicide letters.,I was like giving myself little time to get my affairs in order.,windowed_5
trial_lie_017,I sent my note.,I sent them all in and enveloped my grandmother's.,windowed_5
trial_lie_017,I sent my note.,"Do not open until November 10, 2008.",windowed_5
trial_lie_017,I sent my note.,I was hoping to be dead by then.,windowed_5
trial_lie_017,I sent my note.,I was like giving myself little time to get my affairs in order.,windowed_5
trial_lie_017,I sent my note.,That date rolled by.,windowed_5
trial_lie_017,I sent them all in and enveloped my grandmother's.,"Do not open until November 10, 2008.",windowed_5
trial_lie_017,I sent them all in and enveloped my grandmother's.,I was hoping to be dead by then.,windowed_5
trial_lie_017,I sent them all in and enveloped my grandmother's.,I was like giving myself little time to get my affairs in order.,windowed_5
trial_lie_017,I sent them all in and enveloped my grandmother's.,That date rolled by.,windowed_5
trial_lie_017,I sent them all in and enveloped my grandmother's.,And then more time rolled by.,windowed_5
trial_lie_017,"Do not open until November 10, 2008.",I was hoping to be dead by then.,windowed_5
trial_lie_017,"Do not open until November 10, 2008.",I was like giving myself little time to get my affairs in order.,windowed_5
trial_lie_017,"Do not open until November 10, 2008.",That date rolled by.,windowed_5
trial_lie_017,"Do not open until November 10, 2008.",And then more time rolled by.,windowed_5
trial_lie_017,"Do not open until November 10, 2008.",I was still here.,windowed_5
trial_lie_017,I was hoping to be dead by then.,I was like giving myself little time to get my affairs in order.,windowed_5
trial_lie_017,I was hoping to be dead by then.,That date rolled by.,windowed_5
trial_lie_017,I was hoping to be dead by then.,And then more time rolled by.,windowed_5
trial_lie_017,I was hoping to be dead by then.,I was still here.,windowed_5
trial_lie_017,I was hoping to be dead by then.,"So with the evolution of just time and the years, a couple of years that went by, it was a gradual process.",windowed_5
trial_lie_017,I was like giving myself little time to get my affairs in order.,That date rolled by.,windowed_5
trial_lie_017,I was like giving myself little time to get my affairs in order.,And then more time rolled by.,windowed_5
trial_lie_017,I was like giving myself little time to get my affairs in order.,I was still here.,windowed_5
trial_lie_017,I was like giving myself little time to get my affairs in order.,"So with the evolution of just time and the years, a couple of years that went by, it was a gradual process.",windowed_5
trial_lie_017,I was like giving myself little time to get my affairs in order.,And I began to feel not right about keeping it in instead.,windowed_5
trial_lie_017,That date rolled by.,And then more time rolled by.,windowed_5
trial_lie_017,That date rolled by.,I was still here.,windowed_5
trial_lie_017,That date rolled by.,"So with the evolution of just time and the years, a couple of years that went by, it was a gradual process.",windowed_5
trial_lie_017,That date rolled by.,And I began to feel not right about keeping it in instead.,windowed_5
trial_lie_017,And then more time rolled by.,I was still here.,windowed_5
trial_lie_017,And then more time rolled by.,"So with the evolution of just time and the years, a couple of years that went by, it was a gradual process.",windowed_5
trial_lie_017,And then more time rolled by.,And I began to feel not right about keeping it in instead.,windowed_5
trial_lie_017,I was still here.,"So with the evolution of just time and the years, a couple of years that went by, it was a gradual process.",windowed_5
trial_lie_017,I was still here.,And I began to feel not right about keeping it in instead.,windowed_5
trial_lie_017,"So with the evolution of just time and the years, a couple of years that went by, it was a gradual process.",And I began to feel not right about keeping it in instead.,windowed_5
trial_lie_018,My attempt to talk to them was to present a better image of our relationship and downplay the negative aspects It's not really a big deal.,It wasn't that bad that kind of thing.,windowed_5
trial_lie_018,My attempt to talk to them was to present a better image of our relationship and downplay the negative aspects It's not really a big deal.,"yeah,",windowed_5
trial_lie_018,My attempt to talk to them was to present a better image of our relationship and downplay the negative aspects It's not really a big deal.,I knew that he did that but that wasn't a deal Even our arguments.,windowed_5
trial_lie_018,My attempt to talk to them was to present a better image of our relationship and downplay the negative aspects It's not really a big deal.,Oh sure it was there was turmoil.,windowed_5
trial_lie_018,My attempt to talk to them was to present a better image of our relationship and downplay the negative aspects It's not really a big deal.,"It was rocky, but we were friends.",windowed_5
trial_lie_018,It wasn't that bad that kind of thing.,"yeah,",windowed_5
trial_lie_018,It wasn't that bad that kind of thing.,I knew that he did that but that wasn't a deal Even our arguments.,windowed_5
trial_lie_018,It wasn't that bad that kind of thing.,Oh sure it was there was turmoil.,windowed_5
trial_lie_018,It wasn't that bad that kind of thing.,"It was rocky, but we were friends.",windowed_5
trial_lie_018,It wasn't that bad that kind of thing.,So my attempt was more to present a good image of Travis and a good image of myself and that our relationship had its ups and downs but we were still,windowed_5
trial_lie_018,"yeah,",I knew that he did that but that wasn't a deal Even our arguments.,windowed_5
trial_lie_018,"yeah,",Oh sure it was there was turmoil.,windowed_5
trial_lie_018,"yeah,","It was rocky, but we were friends.",windowed_5
trial_lie_018,"yeah,",So my attempt was more to present a good image of Travis and a good image of myself and that our relationship had its ups and downs but we were still,windowed_5
trial_lie_018,I knew that he did that but that wasn't a deal Even our arguments.,Oh sure it was there was turmoil.,windowed_5
trial_lie_018,I knew that he did that but that wasn't a deal Even our arguments.,"It was rocky, but we were friends.",windowed_5
trial_lie_018,I knew that he did that but that wasn't a deal Even our arguments.,So my attempt was more to present a good image of Travis and a good image of myself and that our relationship had its ups and downs but we were still,windowed_5
trial_lie_018,Oh sure it was there was turmoil.,"It was rocky, but we were friends.",windowed_5
trial_lie_018,Oh sure it was there was turmoil.,So my attempt was more to present a good image of Travis and a good image of myself and that our relationship had its ups and downs but we were still,windowed_5
